,id,name,average_rating,guests,room_type,house_type,beds,baths,is_new_listing,title,lat,lng,rate,amount,picture,reviews_count
10,43702253,RR Amazing Mountaintop Sunrises-Robbie’s Rest,4.98,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Guesthouse in Stanton,37.82248,-83.84111,$207,207,https://a0.muscache.com/im/pictures/6b3ebbe5-14e3-448e-914c-2f7f26d061ed.jpg?im_w=720,120
11,41322118,Hiker's Retreat RRG - hot tub! No cleaning fees!,4.79,6 guests,2 bedrooms,entire_home,3 beds,1 bath,False,Cabin in Rosslyn,37.79797,-83.70379,$191,191,https://a0.muscache.com/im/pictures/53cce522-0c7c-4a06-a70c-b31177fc713e.jpg?im_w=720,180
12,629811513562102913,"The Retreat, 20 miles from Red River Gorge",,8 guests,3 bedrooms,entire_home,3 beds,2 baths,True,Home in Stanton,37.83065,-83.84512,$166,166,https://a0.muscache.com/im/pictures/miso/Hosting-629811513562102913/original/c176b0ab-7c1b-40e3-84e7-e35da1bd266a.jpeg?im_w=720,0
13,31595583,Hemp House,4.96,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Home in Lexington,38.05572,-84.48218,$102,102,https://a0.muscache.com/im/pictures/9ccf549c-3012-4c3c-a01d-317116e00dc1.jpg?im_w=720,51
14,30585168,"Fireside, Extraordinary Couples Cabin",4.91,2 guests,1 bedroom,entire_home,1 bed,1.5 baths,False,Cabin in Slade,37.78006,-83.6909,$206,206,https://a0.muscache.com/im/pictures/6506eccb-eddc-4e90-bf9b-abec88719108.jpg?im_w=720,218
15,43378778,Rivers Bend - RRG hot tub! No cleaning or pet fee!,4.79,4 guests,2 bedrooms,entire_home,2 beds,1 bath,False,Cabin in Stanton,37.81606,-83.7067,$192,192,https://a0.muscache.com/im/pictures/ff7e9945-5f1c-47a7-9f7d-5b252f2a1c03.jpg?im_w=720,163
16,42735608,Cozy home in historic Berea,4.79,2 guests,1 bedroom,private_room,1 bed,1 shared bath,False,Private room in Berea,37.60051,-84.25694,$27,27,https://a0.muscache.com/im/pictures/fa245834-64c7-48af-a0ed-3c08f23e2c95.jpg?im_w=720,19
17,48413152,"Quiet, Cozy Cottage with Gorgeous Views",4.95,2 guests,1 bedroom,entire_home,,1 bath,False,Cottage in Richmond,37.80932,-84.16898,$80,80,https://a0.muscache.com/im/pictures/0c97341a-5435-4eec-af72-e54c9ff2117f.jpg?im_w=720,37
18,37010158,Theodore Tiny Cabin- RRG Hot tub! No cleaning fee!,4.83,4 guests,2 bedrooms,entire_home,2 beds,1 bath,False,Tiny home in Powell County,37.81928,-83.66772,$196,196,https://a0.muscache.com/im/pictures/c9c0236d-bb24-40a4-bbf7-e432ee003aff.jpg?im_w=720,232
19,21192192,"TINY WUNDERHAUS - A Fun, Hometown Experience",4.84,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Guest suite in Louisville,38.22351,-85.73594,$76,76,https://a0.muscache.com/im/pictures/aa34532a-da39-48d7-b718-dde215a078b6.jpg?im_w=720,146
0,14264317,Lakeview Retreat,4.92,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Guest suite in New Orleans,30.01195,-90.10812,$139,139,https://a0.muscache.com/im/pictures/1e3e46d2-3954-44cc-8a7c-b0bd425294a4.jpg?im_w=720,95
1,22051922,Cute Studio Guest House near City Park,4.7,3 guests,Studio,entire_home,2 beds,1 bath,False,Apartment in New Orleans,30.00353,-90.07694,$59,59,https://a0.muscache.com/im/pictures/156a999c-4f15-4855-bbf6-39b196ab8a09.jpg?im_w=720,586
2,45816524,Southern Comfort Studio Apt New Orleans,4.83,3 guests,Studio,entire_home,2 beds,1 bath,False,Cottage in New Orleans,30.01943,-90.06559,$111,111,https://a0.muscache.com/im/pictures/3643d0e9-9423-46b9-8572-eef8720cc232.jpg?im_w=720,178
3,19431086,Victorian Loft Apartment Experience,4.75,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Lafayette,30.231,-92.00996,$55,55,https://a0.muscache.com/im/pictures/bb6c1693-8a5c-45a7-988c-114ca305cc3e.jpg?im_w=720,494
4,37095572,Old Algiers Garden House,4.94,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Tiny home in New Orleans,29.94581,-90.03578,$118,118,https://a0.muscache.com/im/pictures/899f5502-df6c-43e7-8d04-9005bee397b6.jpg?im_w=720,65
5,10702424,Explore the City on Bikes From a Room in a Charming Bungalow,4.95,2 guests,1 private bedroom,private_room,1 bed,1 private bath,False,Private room in New Orleans,29.94842,-90.10236,$83,83,https://a0.muscache.com/im/pictures/monet/Select-10702424/original/8397e146-fea5-4847-ad09-b91dba98983f?im_w=1200,175
6,12052290,Cozy Private Suite for Short or Long Term Stays.,4.9,2 guests,1 bedroom,entire_home,2 beds,1 bath,False,Home in New Orleans,29.97691,-90.07844,$126,126,https://a0.muscache.com/im/pictures/144e2850-dd2d-4877-b2b6-294554b036c5.jpg?im_w=720,170
7,34175249,NOLA’s Cozy Crashpad,4.86,2 guests,1 bedroom,private_room,1 bed,1 shared bath,False,Private room in New Orleans,29.9442,-90.09886,$78,78,https://a0.muscache.com/im/pictures/8c81a1be-eeaf-46c3-828b-0bd425d7be57.jpg?im_w=720,86
8,4873592,Hip Marigny Guesthouse,4.93,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in New Orleans,29.96463,-90.0502,$151,151,https://a0.muscache.com/im/pictures/51b5b071-e7be-4a0f-a70e-2f7c95393e7b.jpg?im_w=720,338
9,21094315,Jazzfest Johnnys,4.84,2 guests,1 bedroom,private_room,1 bed,1.5 shared baths,False,Private room in New Orleans,29.97542,-90.07794,$58,58,https://a0.muscache.com/im/pictures/481bedaa-c38d-480e-adb4-ddb8c36e57ee.jpg?im_w=720,135
10,11849258,Luxurious Bywater Classic Creole Cottage + Bikes!,4.94,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in New Orleans,29.96457,-90.04079,$128,128,https://a0.muscache.com/im/pictures/6e6cd13c-4903-4468-ac9a-f7109112668d.jpg?im_w=720,110
11,26130647,THE ORLEANIAN : AN AUTHENTIC ATTRACTION,4.86,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Home in New Orleans,29.9748,-90.08793,$128,128,https://a0.muscache.com/im/pictures/6240b2c9-6e8b-41a2-be4a-98ba7222c87b.jpg?im_w=720,124
12,9364465,Treme Guesthouse Just a Half-Block to the Quarter,4.99,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Tiny home in New Orleans,29.96513,-90.06548,$212,212,https://a0.muscache.com/im/pictures/6d37c302-515e-4237-aad2-7b44831ea59e.jpg?im_w=720,455
13,5974401,"Secluded Oak St Studio Food, Fun & Streetcar!",4.81,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guesthouse in New Orleans,29.95162,-90.13508,$101,101,https://a0.muscache.com/im/pictures/eaa46df9-2a29-499f-8185-ecae7d5fe907.jpg?im_w=720,270
14,21778983,Bywater Private Suite 30 min walk to downtown!,4.8,2 guests,1 bedroom,private_room,1 bed,1 private bath,False,Private room in New Orleans,29.96613,-90.04615,$111,111,https://a0.muscache.com/im/pictures/miso/Hosting-21778983/original/5d8fc501-6111-4c21-918d-92fcbb84b201.jpeg?im_w=720,116
15,29081416,Charming Guest Suite | Steps to Magazine & Parades,4.96,2 guests,Studio,entire_home,1 bed,1 bath,False,Guest suite in New Orleans,29.92014,-90.10548,$119,119,https://a0.muscache.com/im/pictures/1a07124e-4a8d-40e8-92fa-ab381997db62.jpg?im_w=720,158
16,12918015,Covington Cottage,5.0,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guesthouse in Covington,30.48013,-90.10288,$68,68,https://a0.muscache.com/im/pictures/miso/Hosting-12918015/original/1def65ea-8fac-4a85-a56b-54040c8d3ab9.jpeg?im_w=720,53
17,22468431,Bayou /City Park Retreat- Best NOLA Neighbor,4.83,4 guests,1 bedroom,entire_home,1 bed,1 bath,False,Home in New Orleans,29.98263,-90.09224,$179,179,https://a0.muscache.com/im/pictures/miso/Hosting-22468431/original/62a051a2-cef6-4b71-9cb7-f48526050092.jpeg?im_w=720,49
18,558620559934282938,Comfy King Bed w/ Private Bath - 1 mil fr. FQ,4.88,3 guests,1 bedroom,private_room,2 beds,1 private bath,False,Private room in New Orleans,29.96922,-90.07694,$93,93,https://a0.muscache.com/im/pictures/miso/Hosting-558620559934282938/original/f8c70672-2302-43ae-9340-f9225f1ba8eb.jpeg?im_w=720,17
19,616421794756198663,"Beach front, 2 bedroom open concept, fully updated",,4 guests,2 bedrooms,entire_home,2 beds,1.5 baths,True,Home in Cameron,29.75707,-93.60556,$302,302,https://a0.muscache.com/im/pictures/miso/Hosting-616421794756198663/original/290c8a79-832d-4073-9069-76936a883f72.jpeg?im_w=720,0
0,31166943,Come Home Cabin,4.91,2 guests,Studio,entire_home,2 beds,1 bath,False,Loft in Bar Harbor,44.40861,-68.30074,$200,200,https://a0.muscache.com/im/pictures/458ac0be-5ec9-4989-98c4-880339ed2097.jpg?im_w=720,33
1,10992432,Cutest Cottage on Downeast Coast,5.0,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cottage in Gouldsboro,44.46949,-67.98897,$218,218,https://a0.muscache.com/im/pictures/71294b3a-c5ec-46d5-9f79-b533ea2ca9d7.jpg?im_w=720,73
2,27527320,Southwest Harbor Cottage,5.0,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cottage in Southwest Harbor,44.26977,-68.32417,$405,405,https://a0.muscache.com/im/pictures/75f93d66-1ad6-456a-b338-603602feef3f.jpg?im_w=720,76
3,12166687,Tree Dwelling with Water Views & Cedar Hot Tub (2),4.98,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Treehouse in Georgetown,43.89674,-69.78629,$317,317,https://a0.muscache.com/im/pictures/f770d78d-29fb-427a-9d9c-1223ba661920.jpg?im_w=720,207
4,48506498,Harborside Cottage-overlooking Bass Harbor,4.94,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cottage in Tremont,44.24374,-68.35354,$214,214,https://a0.muscache.com/im/pictures/37cf2ed8-2774-4ed8-96ea-dce6157de602.jpg?im_w=720,17
5,24418707,"Lighthouse Retreat, 200 ft from Acadia Nat'l Park!",4.98,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Apartment in Bar Harbor,44.38597,-68.2244,$188,188,https://a0.muscache.com/im/pictures/d17a9a7e-548d-480e-b268-3881765a48d4.jpg?im_w=720,90
6,49322295,The Tiny House with the Enormous View of Acadia,5.0,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Tiny home in Trenton,44.43584,-68.39685,$243,243,https://a0.muscache.com/im/pictures/8dcb1e95-76c3-403b-b629-d0598a926e19.jpg?im_w=720,54
7,33399940,Tidy Coastal Cottage in Maine,4.73,5 guests,2 bedrooms,entire_home,4 beds,1 bath,False,Cottage in Bar Harbor,44.43241,-68.25516,$141,141,https://a0.muscache.com/im/pictures/eff17c8e-1baa-44e7-ad57-0dc068364b15.jpg?im_w=720,22
8,45859154,Camp Serenity @ Rock Cove,4.96,6 guests,3 bedrooms,entire_home,4 beds,2 baths,False,Cottage in Franklin,44.60402,-68.23402,$269,269,https://a0.muscache.com/im/pictures/c2c6057a-8554-4d5e-afd1-18eb0aa938b7.jpg?im_w=720,28
9,31611806,Designer’s Coastal Retreat with Simple Luxuries,4.96,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Cottage in Rockport,44.18605,-69.07714,$157,157,https://a0.muscache.com/im/pictures/a0c63cb2-95d8-4823-a2a4-31cec85e09dd.jpg?im_w=720,108
10,29083826,Watch the Whales from your Deck!,5.0,8 guests,3 bedrooms,entire_home,6 beds,2 baths,False,Home in Eastport,44.91381,-66.98632,$337,337,https://a0.muscache.com/im/pictures/488f9b40-ec35-4832-8039-b4e0475da55b.jpg?im_w=720,13
11,23809135,Cityscape Loft. Prime Location. Walk Everywhere!,4.78,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Apartment in Portland,43.65774,-70.25996,$110,110,https://a0.muscache.com/im/pictures/cb1b933d-f901-4fea-a53d-07c22e4422d0.jpg?im_w=720,284
12,19582501,Island Alchemy Cottage,4.91,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guesthouse in Georgetown,43.86578,-69.74205,$121,121,https://a0.muscache.com/im/pictures/973e4506-7406-4d13-a9a9-06f3825be3a7.jpg?im_w=720,102
13,43079858,Private studio on MDI - Bar Harbor,5.0,2 guests,Studio,entire_home,2 beds,1 bath,False,Guesthouse in Bar Harbor,44.38509,-68.32541,$196,196,https://a0.muscache.com/im/pictures/bdaf1618-d286-45d3-b64c-e2a7676bfe23.jpg?im_w=720,35
14,29654631,"Modern East End studio, perfect Portland home base",4.92,4 guests,Studio,entire_home,1 bed,1 bath,False,Apartment in Portland,43.66501,-70.25037,$125,125,https://a0.muscache.com/im/pictures/09419755-1cb6-4f5c-bfec-90ff58f5dc7f.jpg?im_w=720,233
15,570959005838375473,"Romantic Forest Cabin - private, near everything",,3 guests,1 bedroom,entire_home,1 bed,1 bath,True,Cabin in Bar Harbor,44.3975,-68.33963,$265,265,https://a0.muscache.com/im/pictures/miso/Hosting-570959005838375473/original/cf9f48c4-2f69-488a-96ee-be129460eeb3.jpeg?im_w=720,1
16,33032973,A waterfront home on the rugged Maine coast.,4.96,4 guests,2 bedrooms,entire_home,3 beds,2 baths,False,Home in Harrington,44.55993,-67.78209,$235,235,https://a0.muscache.com/im/pictures/9144f1a8-9ea0-425e-8417-b9960b2d05cd.jpg?im_w=720,128
17,18120129,Ashgrove Garden on the Ocean,4.97,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Lincolnville,44.27381,-69.00716,$124,124,https://a0.muscache.com/im/pictures/06e67b14-df26-464a-b1f2-675187f1300d.jpg?im_w=720,31
18,29461858,Garden Suite - A Peaceful Oasis on Munjoy Hill,4.9,2 guests,Studio,entire_home,1 bed,1 bath,False,Guest suite in Portland,43.66603,-70.24931,$98,98,https://a0.muscache.com/im/pictures/95295101-0131-4397-9234-6d3f01a772fb.jpg?im_w=720,273
19,25374178,Luxury Beach Front Condo! Prime Location!,4.9,6 guests,2 bedrooms,entire_home,3 beds,1 bath,False,Condo in Old Orchard Beach,43.51353,-70.37571,$251,251,https://a0.muscache.com/im/pictures/ef465efd-1fe1-4232-bb7a-d5be4393f79b.jpg?im_w=720,212
0,4663402,Notel 9 Getaway Suite with Sauna,4.96,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Baltimore,39.28993,-76.58933,$59,59,https://a0.muscache.com/im/pictures/58559450/b6392afa_original.jpg?im_w=720,272
1,549399566670051325,Retreat on Sage Brush Court,5.0,4 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guest suite in Severn,39.13616,-76.70583,$72,72,https://a0.muscache.com/im/pictures/miso/Hosting-549399566670051325/original/e2ff8f9d-73ed-4673-b4e5-c16204194921.jpeg?im_w=720,3
2,53516577,Hideaway on the Bay: Waterfront Vintage A Frame,5.0,5 guests,2 bedrooms,entire_home,4 beds,1 bath,False,Cabin in Lusby,38.43192,-76.48502,$350,350,https://a0.muscache.com/im/pictures/miso/Hosting-53516577/original/52630fef-c06d-4e91-8f96-e0d0f7e928b8.jpeg?im_w=720,28
3,47303804,The birdhouse,4.93,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Treehouse in Friendsville,39.62829,-79.38032,$139,139,https://a0.muscache.com/im/pictures/c2b2402f-6b10-4876-86e9-05f782eacf9d.jpg?im_w=720,28
4,28147622,“Cabana by the Bay”-tiny home on a pier!,4.95,2 guests,Studio,entire_home,1 bed,1 bath,False,Tiny home in Solomons,38.32001,-76.45834,$161,161,https://a0.muscache.com/im/pictures/ce3b9fab-1fbc-40b3-97f7-fb2660f59f3e.jpg?im_w=720,330
5,50992525,"The Crab House - a Private, Waterfront Guest House",4.96,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guesthouse in Glen Burnie,39.15293,-76.54492,$264,264,https://a0.muscache.com/im/pictures/miso/Hosting-50992525/original/b714340d-015c-4110-8c08-c02b03f82f0f.jpeg?im_w=720,82
6,43023630,Awesome studio tucked away & Centrally located !,4.73,3 guests,Studio,entire_home,1 bed,1 bath,False,Apartment in Baltimore,39.28783,-76.54515,$79,79,https://a0.muscache.com/im/pictures/miso/Hosting-43023630/original/969d66b4-bfdf-4edc-8744-a7ae53bd7765.jpeg?im_w=720,173
7,26641369,Modern Townhouse Close to UMB,4.76,3 guests,2 bedrooms,entire_home,2 beds,2 baths,False,Townhouse in Baltimore,39.28137,-76.62884,$103,103,https://a0.muscache.com/im/pictures/02d7760e-9faa-4667-b9fe-0af99c63b5b6.jpg?im_w=720,17
8,39984857,Cozy Catonsville Studio,4.85,2 guests,1 bedroom,private_room,1 bed,1 private bath,False,Private room in Catonsville,39.26531,-76.77622,$45,45,https://a0.muscache.com/im/pictures/1be13fef-f90e-4964-bacb-a9ee5f9d555f.jpg?im_w=720,27
9,48246417,Edgewater Escape - Bayfront Condo w/Private Porch,4.95,4 guests,1 bedroom,entire_home,2 beds,1.5 baths,False,Townhouse in Ocean City,38.33934,-75.085831,$271,271,https://a0.muscache.com/im/pictures/miso/Hosting-48246417/original/6b4456d5-7c9c-439a-af60-9e5a0a671d6f.jpeg?im_w=720,116
10,16857736,Escape to a Sunny Apartment in a Quiet D.C. Suburb,4.94,3 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Silver Spring,39.02886,-76.99085,$114,114,https://a0.muscache.com/im/pictures/f989a90c-de33-449d-9927-7cec1e7dcd1d.jpg?im_w=1200,302
11,15254909,Private apartment just inside the city limits!!,4.75,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Apartment in Baltimore,39.27592,-76.68824,$76,76,https://a0.muscache.com/im/pictures/f0fba0c8-5aac-4d46-b6b7-da8fc5448805.jpg?im_w=720,54
12,46972880,Luxury 1 BR + Den lower level apartment,4.78,3 guests,1 bedroom,entire_home,2 beds,1 bath,False,Apartment in Silver Spring,39.06525,-77.06252,$95,95,https://a0.muscache.com/im/pictures/43a551eb-e962-43bd-a050-92d9ecb143ba.jpg?im_w=720,41
13,47391963,Cozy loft in great location,4.95,1 guest,1 bedroom,private_room,2 beds,1 shared bath,False,Private room in Baltimore,39.28444,-76.63077,$44,44,https://a0.muscache.com/im/pictures/a4e02d5c-91c6-46e5-8d95-7d5c061b8380.jpg?im_w=720,56
14,20653065,"Spacious, Private Basement Apartment",4.99,4 guests,1 bedroom,entire_home,1 bed,1 bath,False,Home in Silver Spring,39.03063,-77.00907,$82,82,https://a0.muscache.com/im/pictures/644eeebc-78bc-4a86-95d9-4e84ac2f6dba.jpg?im_w=720,111
15,17077719,Stay in a Former Fells Point Bar! - Private Studio,4.86,4 guests,Studio,entire_home,4 beds,1 bath,False,Apartment in Baltimore,39.28771,-76.58805,$86,86,https://a0.muscache.com/im/pictures/656e8a7f-6a94-4649-b492-e70537c079cc.jpg?im_w=720,607
16,36812815,Adorable Waterfront Apartment Weekend Getaway,5.0,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Lexington Park,38.19868,-76.43416,$100,100,https://a0.muscache.com/im/pictures/00223a5c-1277-442e-941e-8cef1cf81f49.jpg?im_w=720,193
17,20196489,Private Bathroom/Fridge in Room/FREE NETFLIX!,4.91,2 guests,1 bedroom,private_room,1 bed,1.5 baths,False,Private room in Silver Spring,39.02919,-77.00969,$41,41,https://a0.muscache.com/im/pictures/5f241197-8517-4694-9dd1-19e9083e0e78.jpg?im_w=720,406
18,52353595,Tiny House in the Orchard,4.98,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Tiny home in Swanton,39.50948,-79.21788,$187,187,https://a0.muscache.com/im/pictures/50680327-dd7e-4981-b747-d4ca596c64db.jpg?im_w=720,94
19,49280112,Sandpiper Dunes- OCEANFRONT!! 1 BR condo with breathtaking ocean views.  This perfect vacation spot sleeps 6 and has a community pool.,5.0,4 guests,1 bedroom,entire_home,2 beds,2 baths,False,Condo in Ocean City,38.3827,-75.06513,$185,185,https://a0.muscache.com/im/pictures/prohost-api/Hosting-49280112/original/f83e8626-7ccd-4c2e-a376-69833e18d2bb.jpeg?im_w=720,8
0,10682088,"10m wlk to train, 15m to Harvard!",4.81,1 guest,1 bedroom,private_room,1 bed,2 shared baths,False,Private room in Somerville,42.38473,-71.10992,$50,50,https://a0.muscache.com/im/pictures/d00e7f77-c9a7-4ec4-ba61-2d6b21fb1211.jpg?im_w=720,27
1,781005,Romantic Ocean/Boston Views with Exclusive Hot Tub,4.95,2 guests,1 bedroom,entire_home,1 bed,1.5 baths,False,Apartment in Swampscott,42.46612,-70.91068,$280,280,https://a0.muscache.com/im/pictures/miso/Hosting-781005/original/f57730bf-34d0-4a23-99b6-b5b60807f3ee.jpeg?im_w=720,277
2,43839529,"Single family home, on Waltham/Lincoln line.",4.83,3 guests,2 bedrooms,entire_home,2 beds,1.5 baths,False,Home in Lincoln,42.42862,-71.30213,$187,187,https://a0.muscache.com/im/pictures/44740405-6907-49fb-a83e-cfada8dc0bea.jpg?im_w=720,12
3,39249720,"Bright, friendly apartment (with dog)",4.85,2 guests,1 bedroom,private_room,1 bed,1 shared bath,False,Private room in Watertown,42.36206,-71.1799,$37,37,https://a0.muscache.com/im/pictures/0578d80d-fcc2-4cc2-aa74-2e3803347a18.jpg?im_w=720,34
4,547546026940255992,The Lake Cottage: A Sweetwater Stay,5.0,2 guests,1 bedroom,entire_home,2 beds,1 bath,False,Cottage in Orange,42.57033,-72.31996,$109,109,https://a0.muscache.com/im/pictures/miso/Hosting-547546026940255992/original/bdcb5d9e-2f83-4ad7-a985-670a2591c8c8.jpeg?im_w=720,3
5,21548568,Private Mother-In-Law apartment on the lake!,4.85,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Apartment in Hudson,42.39504,-71.49873,$84,84,https://a0.muscache.com/im/pictures/d48156ba-2982-49f3-a6de-9d2f67e05e9f.jpg?im_w=720,210
6,40805311,Detached Waterfront Guest House,4.98,2 guests,1 bedroom,entire_home,1 bed,1 bath,False,Guesthouse in Westford,42.62042,-71.4416,$105,105,https://a0.muscache.com/im/pictures/baa0f9b4-4db0-4397-b5b1-256074640170.jpg?im_w=720,40
7,891661,GORGEOUS WATER FRT NORTH END STUDIO,4.7,4 guests,1 bedroom,entire_home,2 beds,1 bath,False,Apartment in Boston,42.3665,-71.05296,$91,91,https://a0.muscache.com/im/pictures/12932049/42ce98e7_original.jpg?im_w=720,523
8,20307971,Bungalow with quiet room #2,4.92,1 guest,1 bedroom,private_room,1 bed,1.5 shared baths,False,Private room in Worcester,42.28584,-71.85023,$42,42,https://a0.muscache.com/im/pictures/e4eda4f8-6598-42cb-8f5a-7ff37b290634.jpg?im_w=720,24
9,11871348,The Annex Oceanfront,4.98,2 guests,1 bedroom,entire_home,2 beds,1 bath,False,Guest suite in Nahant,42.43682,-70.93418,$119,119,https://a0.muscache.com/im/pictures/d560a756-9920-4ade-97d2-b34cfdbe867a.jpg?im_w=720,278
10,26151142,WFH Condo 1 mile from Downtown,4.92,4 guests,2 bedrooms,entire_home,2 beds,1 bath,False,Condo in Lowell,42.63948,-71.29672,$131,131,https://a0.muscache.com/im/pictures/miso/Hosting-26151142/original/ea38ad07-7a72-4a32-b55b-7a41d3af7560.jpeg?im_w=720,12
